time,Max_Power
20200828:0711,60000
20200828:0811,60000
20200828:0911,60000
20200828:1011,60000
20200828:1111,60000
20200828:1211,60000
20200828:1311,60000
20200828:1411,60000
20200828:1511,60000
20200828:1611,60000
20200828:1711,60000
20200828:1811,60000
20200828:1911,60000
20200828:2011,60000
20200828:2111,60000
20200828:2211,60000
20200828:2311,60000
20200829:0011,60000
20200829:0111,60000
20200829:0211,60000
20200829:0311,60000
20200829:0411,60000
20200829:0511,60000
20200829:0611,60000
20200829:0711,60000
20200829:0811,60000
20200829:0911,60000
20200829:1011,60000
20200829:1111,60000
20200829:1211,60000
20200829:1311,60000
20200829:1411,60000
20200829:1511,60000
20200829:1611,60000
20200829:1711,60000
20200829:1811,60000
20200829:1911,60000
20200829:2011,60000
20200829:2111,60000
20200829:2211,60000
20200829:2311,60000
20200830:0011,60000
20200830:0111,60000
20200830:0211,60000
20200830:0311,60000
20200830:0411,60000
20200830:0511,60000
20200830:0611,60000
20200830:0711,60000
20200830:0811,60000
20200830:0911,60000
20200830:1011,60000
20200830:1111,60000
20200830:1211,60000
20200830:1311,60000
20200830:1411,60000
20200830:1511,60000
20200830:1611,60000
20200830:1711,60000
20200830:1811,60000
20200830:1911,60000
20200830:2011,60000
20200830:2111,60000
20200830:2211,60000
20200830:2311,60000
20200831:0011,60000
20200831:0111,60000
20200831:0211,60000
20200831:0311,60000
20200831:0411,60000
20200831:0511,60000
20200831:0611,60000
20200831:0711,60000
20200831:0811,60000
20200831:0911,60000
20200831:1011,60000
20200831:1111,60000
20200831:1211,60000
20200831:1311,60000
20200831:1411,60000
20200831:1511,60000
20200831:1611,60000
20200831:1711,60000
20200831:1811,60000
20200831:1911,60000
20200831:2011,60000
20200831:2111,60000
20200831:2211,60000
20200831:2311,60000
20200901:0011,60000
20200901:0111,60000
20200901:0211,60000
20200901:0311,60000
20200901:0411,60000
20200901:0511,60000
20200901:0611,60000
20200901:0711,60000
20200901:0811,60000
20200901:0911,60000
20200901:1011,60000
20200901:1111,60000
20200901:1211,60000
20200901:1311,60000
20200901:1411,60000
20200901:1511,60000
20200901:1611,60000
20200901:1711,60000
20200901:1811,60000
20200901:1911,60000
20200901:2011,60000
20200901:2111,60000
20200901:2211,60000
20200901:2311,60000
20200902:0011,60000
20200902:0111,60000
20200902:0211,60000
20200902:0311,60000
20200902:0411,60000
20200902:0511,60000
20200902:0611,60000
20200902:0711,60000
20200902:0811,60000
20200902:0911,60000
20200902:1011,60000
20200902:1111,60000
20200902:1211,60000
20200902:1311,60000
20200902:1411,60000
20200902:1511,60000
20200902:1611,60000
20200902:1711,60000
20200902:1811,60000
20200902:1911,60000
20200902:2011,60000
20200902:2111,60000
20200902:2211,60000
20200902:2311,60000
20200903:0011,60000
20200903:0111,60000
20200903:0211,60000
20200903:0311,60000
20200903:0411,60000
20200903:0511,60000
20200903:0611,60000
20200903:0711,60000
20200903:0811,60000
20200903:0911,60000
20200903:1011,60000
20200903:1111,60000
20200903:1211,60000
20200903:1311,60000
20200903:1411,60000
20200903:1511,60000
20200903:1611,60000
20200903:1711,60000
20200903:1811,60000
20200903:1911,60000
20200903:2011,60000
20200903:2111,60000
20200903:2211,60000
20200903:2311,60000
20200904:0011,60000
20200904:0111,60000
20200904:0211,60000
20200904:0311,60000
20200904:0411,60000
20200904:0511,60000
20200904:0611,60000
20200904:0711,60000
20200904:0811,60000
20200904:0911,60000
20200904:1011,60000
20200904:1111,60000
20200904:1211,60000
20200904:1311,60000
20200904:1411,60000
20200904:1511,60000
20200904:1611,60000
20200904:1711,60000
20200904:1811,60000
20200904:1911,60000
20200904:2011,60000
20200904:2111,60000
20200904:2211,60000
20200904:2311,60000
20200905:0011,60000
20200905:0111,60000
20200905:0211,60000
20200905:0311,60000
20200905:0411,60000
20200905:0511,60000
20200905:0611,60000
20200905:0711,60000
20200905:0811,60000
20200905:0911,60000
20200905:1011,60000
20200905:1111,60000
20200905:1211,60000
20200905:1311,60000
20200905:1411,60000
20200905:1511,60000
20200905:1611,60000
20200905:1711,60000
20200905:1811,60000
20200905:1911,60000
20200905:2011,60000
20200905:2111,60000
20200905:2211,60000
20200905:2311,60000
20200906:0011,60000
20200906:0111,60000
20200906:0211,60000
20200906:0311,60000
20200906:0411,60000
20200906:0511,60000
20200906:0611,60000
20200906:0711,60000
20200906:0811,60000
20200906:0911,60000
20200906:1011,60000
20200906:1111,60000
20200906:1211,60000
20200906:1311,60000
20200906:1411,60000
20200906:1511,60000
20200906:1611,60000
20200906:1711,60000
20200906:1811,60000
20200906:1911,60000
20200906:2011,60000
20200906:2111,60000
20200906:2211,60000
20200906:2311,60000
20200907:0011,60000
20200907:0111,60000
20200907:0211,60000
20200907:0311,60000
20200907:0411,60000
20200907:0511,60000
20200907:0611,60000
20200907:0711,60000
20200907:0811,60000
20200907:0911,60000
20200907:1011,60000
20200907:1111,60000
20200907:1211,60000
20200907:1311,60000
20200907:1411,60000
20200907:1511,60000
20200907:1611,60000
20200907:1711,60000
20200907:1811,60000
20200907:1911,60000
20200907:2011,60000
20200907:2111,60000
20200907:2211,60000
20200907:2311,60000
20200908:0011,60000
20200908:0111,60000
20200908:0211,60000
20200908:0311,60000
20200908:0411,60000
20200908:0511,60000
20200908:0611,60000
20200908:0711,60000
20200908:0811,60000
20200908:0911,60000
20200908:1011,60000
20200908:1111,60000
20200908:1211,60000
20200908:1311,60000
20200908:1411,60000
20200908:1511,60000
20200908:1611,60000
20200908:1711,60000
20200908:1811,60000
20200908:1911,60000
20200908:2011,60000
20200908:2111,60000
20200908:2211,60000
20200908:2311,60000
20200909:0011,60000
20200909:0111,60000
20200909:0211,60000
20200909:0311,60000
20200909:0411,60000
20200909:0511,60000
20200909:0611,60000
20200909:0711,60000
20200909:0811,60000
20200909:0911,60000
20200909:1011,60000
20200909:1111,60000
20200909:1211,60000
20200909:1311,60000
20200909:1411,60000
20200909:1511,60000
20200909:1611,60000
20200909:1711,60000
20200909:1811,60000
20200909:1911,60000
20200909:2011,60000
20200909:2111,60000
20200909:2211,60000
20200909:2311,60000
20200910:0011,60000
20200910:0111,60000
20200910:0211,60000
20200910:0311,60000
20200910:0411,60000
20200910:0511,60000
20200910:0611,60000
20200910:0711,60000
20200910:0811,60000
20200910:0911,60000
20200910:1011,60000
20200910:1111,60000
20200910:1211,60000
20200910:1311,60000
20200910:1411,60000
20200910:1511,60000
20200910:1611,60000
20200910:1711,60000
20200910:1811,60000
20200910:1911,60000
20200910:2011,60000
20200910:2111,60000
20200910:2211,60000
20200910:2311,60000
20200911:0011,60000
20200911:0111,60000
20200911:0211,60000
20200911:0311,60000
20200911:0411,60000
20200911:0511,60000
20200911:0611,60000
20200911:0711,60000
20200911:0811,60000
20200911:0911,60000
20200911:1011,60000
20200911:1111,60000
20200911:1211,60000
20200911:1311,60000
20200911:1411,60000
20200911:1511,60000
20200911:1611,60000
20200911:1711,60000
20200911:1811,60000
20200911:1911,60000
20200911:2011,60000
20200911:2111,60000
20200911:2211,60000
20200911:2311,60000
20200912:0011,60000
20200912:0111,60000
20200912:0211,60000
20200912:0311,60000
20200912:0411,60000
20200912:0511,60000
20200912:0611,60000
20200912:0711,60000
20200912:0811,60000
20200912:0911,60000
20200912:1011,60000
20200912:1111,60000
20200912:1211,60000
20200912:1311,60000
20200912:1411,60000
20200912:1511,60000
20200912:1611,60000
20200912:1711,60000
20200912:1811,60000
20200912:1911,60000
20200912:2011,60000
20200912:2111,60000
20200912:2211,60000
20200912:2311,60000
20200913:0011,60000
20200913:0111,60000
20200913:0211,60000
20200913:0311,60000
20200913:0411,60000
20200913:0511,60000
20200913:0611,60000
20200913:0711,60000
20200913:0811,60000
20200913:0911,60000
20200913:1011,60000
20200913:1111,60000
20200913:1211,60000
20200913:1311,60000
20200913:1411,60000
20200913:1511,60000
20200913:1611,60000
20200913:1711,60000
20200913:1811,60000
20200913:1911,60000
20200913:2011,60000
20200913:2111,60000
20200913:2211,60000
20200913:2311,60000
20200914:0011,60000
20200914:0111,60000
20200914:0211,60000
20200914:0311,60000
20200914:0411,60000
20200914:0511,60000
20200914:0611,60000
20200914:0711,60000
20200914:0811,60000
20200914:0911,60000
20200914:1011,60000
20200914:1111,60000
20200914:1211,60000
20200914:1311,60000
20200914:1411,60000
20200914:1511,60000
20200914:1611,60000
20200914:1711,60000
20200914:1811,60000
20200914:1911,60000
20200914:2011,60000
20200914:2111,60000
20200914:2211,60000
20200914:2311,60000
20200915:0011,60000
20200915:0111,60000
20200915:0211,60000
20200915:0311,60000
20200915:0411,60000
20200915:0511,60000
20200915:0611,60000
20200915:0711,60000
20200915:0811,60000
20200915:0911,60000
20200915:1011,60000
20200915:1111,60000
20200915:1211,60000
20200915:1311,60000
20200915:1411,60000
20200915:1511,60000
20200915:1611,60000
20200915:1711,60000
20200915:1811,60000
20200915:1911,60000
20200915:2011,60000
20200915:2111,60000
20200915:2211,60000
20200915:2311,60000
20200916:0011,60000
20200916:0111,60000
20200916:0211,60000
20200916:0311,60000
20200916:0411,60000
20200916:0511,60000
20200916:0611,60000
20200916:0711,60000
20200916:0811,60000
20200916:0911,60000
20200916:1011,60000
20200916:1111,60000
20200916:1211,60000
20200916:1311,60000
20200916:1411,60000
20200916:1511,60000
20200916:1611,60000
20200916:1711,60000
20200916:1811,60000
20200916:1911,60000
20200916:2011,60000
20200916:2111,60000
20200916:2211,60000
20200916:2311,60000
20200917:0011,60000
20200917:0111,60000
20200917:0211,60000
20200917:0311,60000
20200917:0411,60000
20200917:0511,60000
20200917:0611,60000
20200917:0711,60000
20200917:0811,60000
20200917:0911,60000
20200917:1011,60000
20200917:1111,60000
20200917:1211,60000
20200917:1311,60000
20200917:1411,60000
20200917:1511,60000
20200917:1611,60000
20200917:1711,60000
20200917:1811,60000
20200917:1911,60000
20200917:2011,60000
20200917:2111,60000
20200917:2211,60000
20200917:2311,60000
20200918:0011,60000
20200918:0111,60000
20200918:0211,60000
20200918:0311,60000
20200918:0411,60000
20200918:0511,60000
20200918:0611,60000
20200918:0711,60000
20200918:0811,60000
20200918:0911,60000
20200918:1011,60000
20200918:1111,60000
20200918:1211,60000
20200918:1311,60000
20200918:1411,60000
20200918:1511,60000
20200918:1611,60000
20200918:1711,60000
20200918:1811,60000
20200918:1911,60000
20200918:2011,60000
20200918:2111,60000
20200918:2211,60000
20200918:2311,60000
20200919:0011,60000
20200919:0111,60000
20200919:0211,60000
20200919:0311,60000
20200919:0411,60000
20200919:0511,60000
20200919:0611,60000
20200919:0711,60000
20200919:0811,60000
20200919:0911,60000
20200919:1011,60000
20200919:1111,60000
20200919:1211,60000
20200919:1311,60000
20200919:1411,60000
20200919:1511,60000
20200919:1611,60000
20200919:1711,60000
20200919:1811,60000
20200919:1911,60000
20200919:2011,60000
20200919:2111,60000
20200919:2211,60000
20200919:2311,60000
20200920:0011,60000
20200920:0111,60000
20200920:0211,60000
20200920:0311,60000
20200920:0411,60000
20200920:0511,60000
20200920:0611,60000
20200920:0711,60000
20200920:0811,60000
20200920:0911,60000
20200920:1011,60000
20200920:1111,60000
20200920:1211,60000
20200920:1311,60000
20200920:1411,60000
20200920:1511,60000
20200920:1611,60000
20200920:1711,60000
20200920:1811,60000
20200920:1911,60000
20200920:2011,60000
20200920:2111,60000
20200920:2211,60000
20200920:2311,60000
20200921:0011,60000
20200921:0111,60000
20200921:0211,60000
20200921:0311,60000
20200921:0411,60000
20200921:0511,60000
20200921:0611,60000
20200921:0711,60000
20200921:0811,60000
20200921:0911,60000
20200921:1011,60000
20200921:1111,60000
20200921:1211,60000
20200921:1311,60000
20200921:1411,60000
20200921:1511,60000
20200921:1611,60000
20200921:1711,60000
20200921:1811,60000
20200921:1911,60000
20200921:2011,60000
20200921:2111,60000
20200921:2211,60000
20200921:2311,60000
20200922:0011,60000
20200922:0111,60000
20200922:0211,60000
20200922:0311,60000
20200922:0411,60000
20200922:0511,60000
20200922:0611,60000
20200922:0711,60000
20200922:0811,60000
20200922:0911,60000
20200922:1011,60000
20200922:1111,60000
20200922:1211,60000
20200922:1311,60000
20200922:1411,60000
20200922:1511,60000
20200922:1611,60000
20200922:1711,60000
20200922:1811,60000
20200922:1911,60000
20200922:2011,60000
20200922:2111,60000
20200922:2211,60000
20200922:2311,60000
20200923:0011,60000
20200923:0111,60000
20200923:0211,60000
20200923:0311,60000
20200923:0411,60000
20200923:0511,60000
20200923:0611,60000
20200923:0711,60000
20200923:0811,60000
20200923:0911,60000
20200923:1011,60000
20200923:1111,60000
20200923:1211,60000
20200923:1311,60000
20200923:1411,60000
20200923:1511,60000
20200923:1611,60000
20200923:1711,60000
20200923:1811,60000
20200923:1911,60000
20200923:2011,60000
20200923:2111,60000
20200923:2211,60000
20200923:2311,60000
20200924:0011,60000
20200924:0111,60000
20200924:0211,60000
20200924:0311,60000
20200924:0411,60000
20200924:0511,60000
20200924:0611,60000
20200924:0711,60000
20200924:0811,60000
20200924:0911,60000
20200924:1011,60000
20200924:1111,60000
20200924:1211,60000
20200924:1311,60000
20200924:1411,60000
20200924:1511,60000
20200924:1611,60000
20200924:1711,60000
20200924:1811,60000
20200924:1911,60000
20200924:2011,60000
20200924:2111,60000
20200924:2211,60000
20200924:2311,60000
20200925:0011,60000
20200925:0111,60000
20200925:0211,60000
20200925:0311,60000
20200925:0411,60000
20200925:0511,60000
20200925:0611,60000
20200925:0711,60000
20200925:0811,60000
20200925:0911,60000
20200925:1011,60000
20200925:1111,60000
20200925:1211,60000
20200925:1311,60000
20200925:1411,60000
20200925:1511,60000
20200925:1611,60000
20200925:1711,60000
20200925:1811,60000
20200925:1911,60000
20200925:2011,60000
20200925:2111,60000
20200925:2211,60000
20200925:2311,60000
20200926:0011,60000
20200926:0111,60000
20200926:0211,60000
20200926:0311,60000
20200926:0411,60000
20200926:0511,60000
20200926:0611,60000
20200926:0711,60000
20200926:0811,60000
20200926:0911,60000
20200926:1011,60000
20200926:1111,60000
20200926:1211,60000
20200926:1311,60000
20200926:1411,60000
20200926:1511,60000
20200926:1611,60000
20200926:1711,60000
20200926:1811,60000
20200926:1911,60000
20200926:2011,60000
20200926:2111,60000
20200926:2211,60000
20200926:2311,60000
20200927:0011,60000
20200927:0111,60000
20200927:0211,60000
20200927:0311,60000
20200927:0411,60000
20200927:0511,60000
20200927:0611,60000
20200927:0711,60000
20200927:0811,60000
20200927:0911,60000
20200927:1011,60000
20200927:1111,60000
20200927:1211,60000
20200927:1311,60000
20200927:1411,60000
20200927:1511,60000
20200927:1611,60000
20200927:1711,60000
20200927:1811,60000
20200927:1911,60000
20200927:2011,60000
20200927:2111,60000
20200927:2211,60000
20200927:2311,60000
20200928:0011,60000
20200928:0111,60000
20200928:0211,60000
20200928:0311,60000
20200928:0411,60000
20200928:0511,60000
20200928:0611,60000
